id,name,slug,score,short_name,event_count,has_upcoming,genres,type,events,url
1381,Owl City,owl-city,0.64348,Owl City,15,True,electronic,band,"2685902,2685887,2685897,2685881,2685831,2685880,2685840,2685860,2685798,2685841",https://seatgeek.com/owl-city-tickets
2691,Three Days Grace,three-days-grace,0.5018,Three Days Grace,43,True,alternative-rock,band,"2599845,2599949,2599866,2612177,2610584,2653037,2593897,2636530,2612104,2615247",https://seatgeek.com/three-days-grace-tickets
1912,Toby Keith,toby-keith,0.61428,Toby Keith,21,True,country,band,"2415292,2499840,2499860,2505328,2501403,2501223,2492416,2499798,2492279,2458384",https://seatgeek.com/toby-keith-tickets
1200,Martina McBride,martina-mcbride,0.66001,Martina McBride,15,True,country,band,"2680293,2651950,2597683,2610588,2652503,2653016,2624594,2419501,2596690,2683609",https://seatgeek.com/martina-mcbride-tickets
2370,Fantasia,fantasia,0.46339,Fantasia,8,True,rnb,band,"2626905,2580304,2689002,2608353,2650955,2650233,2686471,2669151",https://seatgeek.com/fantasia-tickets
799,Godsmack,godsmack,0.48672,Godsmack,24,True,hard-rock,band,"2602667,2650080,2603951,2669540,2686631,2686571,2686622,2686638,2686527,2686543",https://seatgeek.com/godsmack-tickets
7820,Ricky Martin,ricky-martin,0.5597,Ricky Martin,27,True,latin,band,"2511252,2646674,2511306,2511302,2511297,2579019,2510983,2575870,2511122,2511160",https://seatgeek.com/ricky-martin-tickets
1732,T-Pain,t-pain,0.52598,T-Pain,3,True,rnb,band,"2683170,2695931,2590592",https://seatgeek.com/t-pain-tickets
5998,Bobby Brackins,bobby-brackins,0.0,Bobby Brackins,0,False,,band,,https://seatgeek.com/bobby-brackins-tickets
2000,We The Kings,we-the-kings,0.37603,We The Kings,0,False,pop-punk,band,,https://seatgeek.com/we-the-kings-tickets
115107,Gyptian,gyptian,0.0,Gyptian,1,True,reggae,band,2670345,https://seatgeek.com/gyptian-tickets
6721,My Chemical Romance,my-chemical-romance,0.58045,My Chemical Romance,0,False,rock,band,,https://seatgeek.com/my-chemical-romance-tickets
20216,Muse,muse,0.66903,Muse,8,True,alternative-rock,band,"2659099,2657125,2668359,2635638,2635645,2600151,2600152,2604928",https://seatgeek.com/muse-tickets
1416,Pearl Jam,pearl-jam,0.75126,Pearl Jam,9,True,rock,band,"2652048,2658681,2668776,2557081,2552112,2552028,2552038,2552027,2561851",https://seatgeek.com/pearl-jam-tickets
5423,Three 6 Mafia,three-6-mafia,0.3893,Three 6 Mafia,0,False,rap,band,,https://seatgeek.com/three-6-mafia-tickets
46,The Killers,the-killers,0.66352,The Killers,3,True,indie,band,"2508023,2544337,2670298",https://seatgeek.com/the-killers-tickets
227,Asher Roth,asher-roth,0.30256,Asher Roth,0,False,hip-hop,band,,https://seatgeek.com/asher-roth-tickets
14596,Yo Gotti,yo-gotti,0.51498,Yo Gotti,0,False,rap,band,,https://seatgeek.com/yo-gotti-tickets
618,Disturbed,disturbed,0.53168,Disturbed,1,True,hard-rock,band,2689982,https://seatgeek.com/disturbed-tickets
22988,Will Young,will-young,0.0,Will Young,24,True,pop,band,"2652971,2641216,2641876,2641899,2642894,2644049,2641878,2640996,2641868,2641046",https://seatgeek.com/will-young-tickets
4357,K'NAAN,k-naan,0.36138,K'NAAN,0,False,hip-hop,band,,https://seatgeek.com/k-naan-tickets
4297,Danny Gokey,danny-gokey,0.48201,Danny Gokey,1,True,pop,band,2565679,https://seatgeek.com/danny-gokey-tickets
2324,Craig Morgan,craig-morgan,0.45697,Craig Morgan,7,True,country,band,"2452339,2427814,2427810,2672087,2564326,2652028,2670246",https://seatgeek.com/craig-morgan-tickets
1438,Phoenix,phoenix,0.59013,Phoenix,0,False,indie,band,,https://seatgeek.com/phoenix-tickets
6202,Josh Thompson,josh-thompson,0.46447,Josh Thompson,1,True,country,band,2648880,https://seatgeek.com/josh-thompson-tickets
1208,Matisyahu,matisyahu,0.42903,Matisyahu,10,True,reggae,band,"2646213,2595640,2671686,2582808,2663354,2617259,2632052,2637675,2688911,2640206",https://seatgeek.com/matisyahu-tickets
80795,New Hollow,new-hollow,0.42998,New Hollow,0,False,,band,,https://seatgeek.com/new-hollow-tickets
1931,Trace Adkins,trace-adkins,0.49819,Trace Adkins,12,True,country,band,"2639493,2510996,2644524,2648879,2621369,2698538,2651990,2659573,2688965,2540936",https://seatgeek.com/trace-adkins-tickets
7639,Marsha Ambrosius,marsha-ambrosius,0.51397,Marsha Ambrosius,0,False,soul,band,,https://seatgeek.com/marsha-ambrosius-tickets
14682,My Darkest Days,my-darkest-days,0.56187,My Darkest Days,0,False,alternative-rock,band,,https://seatgeek.com/my-darkest-days-tickets
7231,Chiddy Bang,chiddy-bang,0.49671,Chiddy Bang,1,True,hip-hop,band,2670298,https://seatgeek.com/chiddy-bang-tickets
32238,Sammy Adams,sammy-adams,0.48478,Sammy Adams,8,True,hip-hop,band,"2626904,2657393,2630719,2641859,2661557,2638655,2630764,2641777",https://seatgeek.com/sammy-adams-tickets
1320,Natasha Bedingfield,natasha-bedingfield,0.36306,Natasha Bedingfield,0,False,pop,band,,https://seatgeek.com/natasha-bedingfield-tickets
4938,A Rocket To The Moon,a-rocket-to-the-moon,0.35398,A Rocket To The Moon,0,False,electronic,band,,https://seatgeek.com/a-rocket-to-the-moon-tickets
2655,The Dream,the-dream,0.58627,The Dream,0,False,,band,,https://seatgeek.com/the-dream-tickets
10372,Nick Jonas,nick-jonas,0.5857,Nick Jonas,33,True,pop,band,"2661700,2656779,2616978,2663256,2615263,2617821,2615259,2610518,2615282,2615223",https://seatgeek.com/nick-jonas-tickets
669,Eddie Vedder,eddie-vedder,0.6525,Eddie Vedder,0,False,singer-songwriter,band,,https://seatgeek.com/eddie-vedder-tickets
4368,Dirty Heads,dirty-heads,0.46111,Dirty Heads,38,True,reggae,band,"2612207,2550589,2550577,2550585,2550598,2607370,2610693,2607506,2550485,2575317",https://seatgeek.com/dirty-heads-tickets
148754,The Dirty Heads Battle Of The Bands,the-dirty-heads-battle-of-the-bands,0.0,The Dirty Heads Battle Of The Bands,0,False,,band,,https://seatgeek.com/the-dirty-heads-battle-of-the-bands-tickets
17033,Jaheim,jaheim,0.49924,Jaheim,0,False,rnb,band,,https://seatgeek.com/jaheim-tickets
8858,Big Time Rush,big-time-rush,0.62776,Big Time Rush,0,False,pop,band,,https://seatgeek.com/big-time-rush-tickets
4901,J. Cole,j-cole,0.60546,J. Cole,32,True,hip-hop,band,"2526543,2526752,2526651,2526738,2526742,2526737,2526749,2555942,2555939,2526753",https://seatgeek.com/j-cole-tickets
1216,Maxwell,maxwell,0.55773,Maxwell,2,True,soul,band,"2519517,2513241",https://seatgeek.com/maxwell-tickets
701,Erykah Badu,erykah-badu,0.51667,Erykah Badu,6,True,soul,band,"2572168,2670480,2660300,2614359,2679927,2511184",https://seatgeek.com/erykah-badu-tickets
9936,Mario,mario,0.49825,Mario,0,False,rnb,band,,https://seatgeek.com/mario-tickets
1042,Kelly Clarkson,kelly-clarkson,0.64511,Kelly Clarkson,41,True,pop,band,"2539700,2539708,2539575,2539583,2539690,2539689,2539676,2539704,2539718,2539722",https://seatgeek.com/kelly-clarkson-tickets
4223,Soundgarden,soundgarden,0.6216,Soundgarden,0,False,rock,band,,https://seatgeek.com/soundgarden-tickets
4274,Breaking Benjamin,breaking-benjamin,0.52041,Breaking Benjamin,31,True,alternative-rock,band,"2612194,2610535,2646728,2691465,2610320,2688244,2674584,2672992,2661322,2660231",https://seatgeek.com/breaking-benjamin-tickets
88,Kellie Pickler,kellie-pickler,0.55392,Kellie Pickler,7,True,country,band,"2590510,2644476,2678868,2419501,2695482,2680154,2652851",https://seatgeek.com/kellie-pickler-tickets
1619,Shiny Toy Guns,shiny-toy-guns,0.47043,Shiny Toy Guns,0,False,electronic,band,,https://seatgeek.com/shiny-toy-guns-tickets
1617,Shinedown,shinedown,0.49205,Shinedown,27,True,rock,band,"2589225,2589199,2589181,2691465,2647262,2589242,2589251,2589179,2589319,2593897",https://seatgeek.com/shinedown-tickets
936,Jennifer Hudson,jennifer-hudson,0.47227,Jennifer Hudson,2,True,rnb,band,"2519517,2513241",https://seatgeek.com/jennifer-hudson-tickets
1890,Theory Of A Deadman,theory-of-a-deadman,0.42412,Theory Of A Deadman,11,True,rock,band,"2581352,2617561,2616800,2649492,2660406,2679596,2652589,2679712,2678979,2563483",https://seatgeek.com/theory-of-a-deadman-tickets
921,Jason Michael Carroll,jason-michael-carroll,0.48672,Jason Michael Carroll,1,True,country,band,2693533,https://seatgeek.com/jason-michael-carroll-tickets
606,Dierks Bentley,dierks-bentley,0.58521,Dierks Bentley,26,True,country,band,"2274754,2596590,2617550,2528598,2427314,2294783,2471293,2536100,2492216,2498862",https://seatgeek.com/dierks-bentley-tickets
7109,Alpha Rev,alpha-rev,0.34073,Alpha Rev,18,True,indie,band,"2634773,2697786,2659880,2664039,2635260,2630653,2641629,2639506,2630662,2627030",https://seatgeek.com/alpha-rev-tickets
2494,Mariah Carey,mariah-carey,0.64797,Mariah Carey,12,True,pop,band,"2479818,2479832,2479831,2617729,2617728,2617727,2617734,2617732,2617733,2617731",https://seatgeek.com/mariah-carey-tickets
141,Adele,adele,0.70298,Adele,0,False,soul,band,,https://seatgeek.com/adele-tickets
4311,Wiz Khalifa,wiz-khalifa,0.58932,Wiz Khalifa,27,True,hip-hop,band,"2479749,2479760,2584492,2479196,2478876,2479437,2479735,2601932,2608962,2479530",https://seatgeek.com/wiz-khalifa-tickets
376,Britney Spears,britney-spears,0.68469,Britney Spears,39,True,pop,band,"2396454,2396457,2396456,2396459,2396453,2396449,2396458,2396448,2396444,2396452",https://seatgeek.com/britney-spears-tickets
6326,Cee Lo Green,cee-lo-green,0.57804,Cee Lo Green,0,False,,band,,https://seatgeek.com/cee-lo-green-tickets
7723,Foster The People,foster-the-people,0.59001,Foster The People,6,True,indie,band,"2595703,2596460,2508023,2544337,2554239,2670298",https://seatgeek.com/foster-the-people-tickets
10885,Jennifer Lopez,jennifer-lopez,0.61071,Jennifer Lopez,20,True,pop,band,"2611580,2611579,2611592,2611594,2611587,2611586,2611589,2611595,2611581,2611582",https://seatgeek.com/jennifer-lopez-tickets
827,Gym Class Heroes,gym-class-heroes,0.46883,Gym Class Heroes,0,False,hip-hop,band,,https://seatgeek.com/gym-class-heroes-tickets
114621,Bad Meets Evil,bad-meets-evil,0.0,Bad Meets Evil,0,False,hip-hop,band,,https://seatgeek.com/bad-meets-evil-tickets
2425,Jeremih,jeremih,0.58655,Jeremih,27,True,rnb,band,"2526543,2526752,2526651,2526738,2526742,2526737,2526749,2555939,2526753,2526745",https://seatgeek.com/jeremih-tickets
483,Cobra Starship,cobra-starship,0.4837,Cobra Starship,2,True,pop-punk,band,"2617277,2480737",https://seatgeek.com/cobra-starship-tickets
10577,Hot Chelle Rae,hot-chelle-rae,0.49816,Hot Chelle Rae,0,False,rock,band,,https://seatgeek.com/hot-chelle-rae-tickets
1165,Lupe Fiasco,lupe-fiasco,0.47061,Lupe Fiasco,0,False,hip-hop,band,,https://seatgeek.com/lupe-fiasco-tickets
586,Demi Lovato,demi-lovato,0.63252,Demi Lovato,2,True,pop,band,"2651907,2659410",https://seatgeek.com/demi-lovato-tickets
11525,Dev,dev,0.55511,Dev,2,True,electronic,band,"2683439,2695635",https://seatgeek.com/dev-tickets
10439,Scotty McCreery,scotty-mccreery,0.51985,Scotty McCreery,30,True,country,band,"2514595,2492407,2492309,2495412,2495361,2495345,2549522,2579048,2352239,2626890",https://seatgeek.com/scotty-mccreery-tickets
8910,Tinie Tempah,tinie-tempah,0.47646,Tinie Tempah,3,True,hip-hop,band,"2626115,2507133,2507132",https://seatgeek.com/tinie-tempah-tickets
8910,Tinie Tempah,tinie-tempah,0.47646,Tinie Tempah,3,True,hip-hop,band,"2626115,2507133,2507132",https://seatgeek.com/tinie-tempah-tickets
37,Beyonce,beyonce,0.78903,Beyonce,3,True,rnb,band,"2616978,2663256,2652048",https://seatgeek.com/beyonce-tickets
10324,Kelly Rowland,kelly-rowland,0.50407,Kelly Rowland,0,False,rnb,band,,https://seatgeek.com/kelly-rowland-tickets
10152,Christina Perri,christina-perri,0.54623,Christina Perri,42,True,pop,band,"2584501,2617953,2656282,2584309,2584412,2584456,2584421,2593577,2594990,2584293",https://seatgeek.com/christina-perri-tickets
11837,Javier Colon,javier-colon,0.36351,Javier Colon,0,False,pop,band,,https://seatgeek.com/javier-colon-tickets
10440,Lauren Alaina,lauren-alaina,0.5326,Lauren Alaina,0,False,country,band,,https://seatgeek.com/lauren-alaina-tickets
12084,Dia Frampton,dia-frampton,0.5288,Dia Frampton,0,False,pop,band,,https://seatgeek.com/dia-frampton-tickets
4153,Jake Owen,jake-owen,0.61732,Jake Owen,18,True,,band,"2478670,2679773,2478625,2557326,2294783,2589247,2652382,2518489,2604669,2583383",https://seatgeek.com/jake-owen-tickets
107981,Alexandra Stan,alexandra-stan,0.0,Alexandra Stan,0,False,pop,band,,https://seatgeek.com/alexandra-stan-tickets
19539,Jessie J,jessie-j,0.5487,Jessie J,0,False,pop,band,,https://seatgeek.com/jessie-j-tickets
2451,Keri Hilson,keri-hilson,0.50556,Keri Hilson,0,False,rnb,band,,https://seatgeek.com/keri-hilson-tickets
2451,Keri Hilson,keri-hilson,0.50556,Keri Hilson,0,False,rnb,band,,https://seatgeek.com/keri-hilson-tickets
4127,Eli Young Band,eli-young-band,0.58751,Eli Young Band,27,True,country,band,"2592867,2528810,2501403,2598207,2294783,2492279,2685913,2644729,2669780,2492405",https://seatgeek.com/eli-young-band-tickets
7250,Big Sean,big-sean,0.54443,Big Sean,34,True,hip-hop,band,"2526543,2526752,2526738,2526742,2526737,2526749,2555942,2555939,2526753,2526745",https://seatgeek.com/big-sean-tickets
147885,The Lonely Island,the-lonely-island,0.51185,The Lonely Island,0,False,comedy,band,,https://seatgeek.com/the-lonely-island-tickets
10526,Thompson Square,thompson-square,0.64071,Thompson Square,13,True,country,band,"2690987,2695883,2698592,2695479,2652889,2604338,2562133,2692319,2685736,2661713",https://seatgeek.com/thompson-square-tickets
1586,Sara Evans,sara-evans,0.53579,Sara Evans,11,True,country,band,"2592580,2669025,2644650,2649961,2637297,2695478,2695477,2617291,2646584,2646697",https://seatgeek.com/sara-evans-tickets
147926,Steven Tyler,steven-tyler,0.46948,Steven Tyler,0,False,rock,band,,https://seatgeek.com/steven-tyler-tickets
1446,Plain White T's,plain-white-t-s,0.49992,Plain White T's,12,True,indie,band,"2562136,2577833,2578177,2578019,2578240,2617257,2610646,2669471,2688389,2688294",https://seatgeek.com/plain-white-t-s-tickets
259508,Plain White T's and Parachute,plain-white-t-s-and-parachute,0.0,Plain White T's and Parachute,0,False,,band,,https://seatgeek.com/plain-white-t-s-and-parachute-tickets
4680,Wale,wale,0.51403,Wale,5,True,hip-hop,band,"2624838,2589278,2600159,2617395,2603517",https://seatgeek.com/wale-tickets
9052,Red Hot Chili Peppers,red-hot-chili-peppers,0.73249,Red Hot Chili Peppers,0,False,rock,band,,https://seatgeek.com/red-hot-chili-peppers-tickets
12838,Nicole Scherzinger,nicole-scherzinger,0.32545,Nicole Scherzinger,0,False,pop,band,,https://seatgeek.com/nicole-scherzinger-tickets
13951,Michael Jackson,michael-jackson,0.24263,Michael Jackson,0,False,pop,band,,https://seatgeek.com/michael-jackson-tickets
7985,Afrojack,afrojack,0.56847,Afrojack,7,True,house,band,"2581500,2645829,2594778,2645825,2621234,2552247,2460971",https://seatgeek.com/afrojack-tickets
162535,YC,yc,0.0,YC,0,False,,band,,https://seatgeek.com/yc-tickets
102344,Adam Levine,adam-levine,0.52597,Adam Levine,0,False,pop,band,,https://seatgeek.com/adam-levine-tickets
12444,Martin Solveig,martin-solveig,0.63079,Martin Solveig,7,True,house,band,"2663449,2692275,2632085,2596442,2492162,2596381,2596440",https://seatgeek.com/martin-solveig-tickets
355,Bow Wow,bow-wow,0.47076,Bow Wow,0,False,hip-hop,band,,https://seatgeek.com/bow-wow-tickets
4887,Brantley Gilbert,brantley-gilbert,0.6032,Brantley Gilbert,23,True,,band,"2547313,2386947,2417793,2386891,2616970,2386873,2495138,2400608,2563402,2387032",https://seatgeek.com/brantley-gilbert-tickets
238816,Victorious Cast,victorious-cast,0.0,Victorious Cast,0,False,pop,band,,https://seatgeek.com/victorious-cast-tickets
4115,David Nail,david-nail,0.51268,David Nail,14,True,,band,"2452338,2517719,2583649,2427810,2580226,2543613,2604612,2528552,2501369,2477107",https://seatgeek.com/david-nail-tickets
16340,Bridgit Mendler,bridgit-mendler,0.51569,Bridgit Mendler,2,True,,band,"2652611,2679988",https://seatgeek.com/bridgit-mendler-tickets
12516,Andy Grammer,andy-grammer,0.46584,Andy Grammer,15,True,pop,band,"2694138,2609821,2675293,2610311,2611342,2608938,2611470,2610609,2609908,2611609",https://seatgeek.com/andy-grammer-tickets
1212,Matt Nathanson,matt-nathanson,0.52087,Matt Nathanson,4,True,singer-songwriter,band,"2480749,2480840,2480711,2480852",https://seatgeek.com/matt-nathanson-tickets
12350,Pistol Annies,pistol-annies,0.48512,Pistol Annies,0,False,,band,,https://seatgeek.com/pistol-annies-tickets
6831,Mac Miller,mac-miller,0.55114,Mac Miller,4,True,hip-hop,band,"2547107,2547106,2687526,2698666",https://seatgeek.com/mac-miller-tickets
1624,Sick Puppies,sick-puppies,0.43805,Sick Puppies,0,False,alternative-rock,band,,https://seatgeek.com/sick-puppies-tickets
10636,Kreayshawn,kreayshawn,0.44889,Kreayshawn,0,False,hip-hop,band,,https://seatgeek.com/kreayshawn-tickets
87444,Rebecca Black,rebecca-black,0.2697,Rebecca Black,0,False,pop,band,,https://seatgeek.com/rebecca-black-tickets
14486,Hugh Laurie,hugh-laurie,0.46715,Hugh Laurie,0,False,blues,band,,https://seatgeek.com/hugh-laurie-tickets
11297,Ace Hood,ace-hood,0.49216,Ace Hood,0,False,rap,band,,https://seatgeek.com/ace-hood-tickets
9905,The JaneDear Girls,the-janedear-girls,0.33896,The JaneDear Girls,0,False,,band,,https://seatgeek.com/the-janedear-girls-tickets
18118,Mann,mann,0.0,Mann,0,False,rap,band,,https://seatgeek.com/mann-tickets
8701,Ronnie Dunn,ronnie-dunn,0.66123,Ronnie Dunn,6,True,country,band,"2425679,2425683,2425686,2425687,2425678,2425685",https://seatgeek.com/ronnie-dunn-tickets
1808,The Game,the-game,0.51843,The Game,0,False,rap,band,,https://seatgeek.com/the-game-tickets
718,Fabolous,fabolous,0.51107,Fabolous,1,True,hip-hop,band,2663256,https://seatgeek.com/fabolous-tickets
1774,The Black Keys,the-black-keys,0.64984,The Black Keys,6,True,blues,band,"2452328,2563446,2452330,2526239,2551345,2526238",https://seatgeek.com/the-black-keys-tickets
23101,Birdman,birdman,0.37109,Birdman,0,False,rap,band,,https://seatgeek.com/birdman-tickets
41,Blink 182,blink-182,0.6145,Blink 182,0,False,,band,,https://seatgeek.com/blink-182-tickets
8741,Young The Giant,young-the-giant,0.54802,Young The Giant,24,True,indie-rock,band,"2452328,2563446,2452329,2617835,2445261,2508023,2544337,2552347,2490131,2490017",https://seatgeek.com/young-the-giant-tickets
10462,Shania Twain,shania-twain,0.62323,Shania Twain,47,True,country,band,"2541186,2541188,2541194,2541163,2541212,2541128,2541155,2541169,2540945,2541207",https://seatgeek.com/shania-twain-tickets
744,Foo Fighters,foo-fighters,0.71186,Foo Fighters,44,True,rock,band,"2409740,2409599,2424594,2409571,2409724,2409715,2409742,2409569,2409709,2409711",https://seatgeek.com/foo-fighters-tickets
10495,Evanescence,evanescence,0.49411,Evanescence,3,True,rock,band,"2698564,2698634,2698709",https://seatgeek.com/evanescence-tickets
16790,Vicci Martinez,vicci-martinez,0.50279,Vicci Martinez,0,False,,band,,https://seatgeek.com/vicci-martinez-tickets
8987,Grouplove,grouplove,0.5519,Grouplove,0,False,indie,band,,https://seatgeek.com/grouplove-tickets
237881,Sara Ramirez,sara-ramirez,0.0,Sara Ramirez,0,False,pop,band,,https://seatgeek.com/sara-ramirez-tickets
1953,Twista,twista,0.43943,Twista,3,True,rap,band,"2695157,2622087,2678826",https://seatgeek.com/twista-tickets
16118,Sunny Sweeney,sunny-sweeney,0.5516,Sunny Sweeney,3,True,country,band,"2692008,2692005,2692002",https://seatgeek.com/sunny-sweeney-tickets
1604,Seether,seether,0.50047,Seether,18,True,rock,band,"2608907,2613232,2608879,2608796,2608892,2608956,2639581,2608811,2641029,2652264",https://seatgeek.com/seether-tickets
10809,Mindless Behavior,mindless-behavior,0.51434,Mindless Behavior,0,False,rnb,band,,https://seatgeek.com/mindless-behavior-tickets
151149,Reeve Carney,reeve-carney,0.0,Reeve Carney,0,False,jazz,band,,https://seatgeek.com/reeve-carney-tickets
14699,Travis Porter,travis-porter,0.4617,Travis Porter,1,True,hip-hop,band,2685745,https://seatgeek.com/travis-porter-tickets
16173,Jana Kramer,jana-kramer,0.58121,Jana Kramer,7,True,,band,"2528598,2648556,2689928,2608217,2648086,2650065,2595127",https://seatgeek.com/jana-kramer-tickets
180116,Troop 41,troop-41,0.0,Troop 41,0,False,,band,,https://seatgeek.com/troop-41-tickets
733,Five Finger Death Punch,five-finger-death-punch,0.49038,Five Finger Death Punch,43,True,metalcore,band,"2692340,2617786,2617754,2643889,2617676,2617627,2617725,2617788,2617334,2617566",https://seatgeek.com/five-finger-death-punch-tickets
21504,Gorilla Zoe,gorilla-zoe,0.0,Gorilla Zoe,0,False,rap,band,,https://seatgeek.com/gorilla-zoe-tickets
17860,Steve Holy,steve-holy,0.28178,Steve Holy,0,False,country,band,,https://seatgeek.com/steve-holy-tickets
4276,Cage The Elephant,cage-the-elephant,0.57713,Cage The Elephant,2,True,indie-rock,band,"2642693,2670298",https://seatgeek.com/cage-the-elephant-tickets
178532,Garrett Hedlund,garrett-hedlund,0.0,Garrett Hedlund,0,False,,band,,https://seatgeek.com/garrett-hedlund-tickets
240195,Gwyneth Paltrow,gwyneth-paltrow,0.0,Gwyneth Paltrow,0,False,country,band,,https://seatgeek.com/gwyneth-paltrow-tickets
118,3 Doors Down,3-doors-down,0.48112,3 Doors Down,21,True,rock,band,"2608907,2613232,2608879,2608796,2608892,2608956,2608811,2637540,2601419,2597906",https://seatgeek.com/3-doors-down-tickets
10022,AWOLNATION,awolnation,0.51642,AWOLNATION,27,True,electronic,band,"2549498,2554684,2526547,2547470,2549228,2549497,2539550,2637723,2548605,2620457",https://seatgeek.com/awolnation-tickets
8964,Don Omar,don-omar,0.53012,Don Omar,0,False,latin,band,,https://seatgeek.com/don-omar-tickets
11838,Frank Ocean,frank-ocean,0.55709,Frank Ocean,3,True,rnb,band,"2611633,2604314,2604312",https://seatgeek.com/frank-ocean-tickets
720,Faith Hill,faith-hill,0.62937,Faith Hill,0,False,country,band,,https://seatgeek.com/faith-hill-tickets
2440,Jordin Sparks,jordin-sparks,0.37783,Jordin Sparks,0,False,pop,band,,https://seatgeek.com/jordin-sparks-tickets
16364,Craig Campbell,craig-campbell,0.45212,Craig Campbell,6,True,country,band,"2617840,2695951,2613215,2680341,2637542,2588494",https://seatgeek.com/craig-campbell-tickets
13793,Romeo Santos,romeo-santos,0.67763,Romeo Santos,0,False,latin,band,,https://seatgeek.com/romeo-santos-tickets
39049,Chris Medina,chris-medina,0.0,Chris Medina,0,False,,band,,https://seatgeek.com/chris-medina-tickets
2609,Sean Paul,sean-paul,0.50118,Sean Paul,3,True,reggae,band,"2608125,2607968,2588609",https://seatgeek.com/sean-paul-tickets
4170,Kirk Franklin,kirk-franklin,0.4733,Kirk Franklin,7,True,christian,band,"2686302,2687486,2614364,2475889,2688037,2555856,2362599",https://seatgeek.com/kirk-franklin-tickets
2272,B.o.B,b-o-b,0.53025,B.o.B,0,False,hip-hop,band,,https://seatgeek.com/b-o-b-tickets
296963,B.O.B.,b-o-b-6,0.40548,B.O.B.,0,False,,band,,https://seatgeek.com/b-o-b-6-tickets
289118,B.o.B.,b-o-b-4,0.0,B.o.B.,0,False,,band,,https://seatgeek.com/b-o-b-4-tickets
295518,B.o.B.,b-o-b-5,0.0,B.o.B.,0,False,,band,,https://seatgeek.com/b-o-b-5-tickets
279175,B.O.B. Live In Liverpool,b-o-b-live-in-liverpool,0.0,B.O.B. Live In Liverpool,0,False,,band,,https://seatgeek.com/b-o-b-live-in-liverpool-tickets
288972,B.o.B,b-o-b-3,0.0,B.o.B,0,False,,band,,https://seatgeek.com/b-o-b-3-tickets
10352,Tyga,tyga,0.55199,Tyga,1,True,hip-hop,band,2679516,https://seatgeek.com/tyga-tickets
18737,Bella Thorne,bella-thorne,0.37304,Bella Thorne,0,False,,band,,https://seatgeek.com/bella-thorne-tickets
182324,China Anne McClain,china-anne-mcclain,0.0,China Anne McClain,0,False,,band,,https://seatgeek.com/china-anne-mcclain-tickets
1001,Josh Kelley,josh-kelley,0.53251,Josh Kelley,0,False,,band,,https://seatgeek.com/josh-kelley-tickets
134,Aaron Lewis,aaron-lewis,0.51677,Aaron Lewis,16,True,rock,band,"2648910,2635321,2615252,2615269,2610520,2617165,2637605,2680171,2589626,2668179",https://seatgeek.com/aaron-lewis-tickets
122,50 Cent,50-cent,0.5678,50 Cent,0,False,rap,band,,https://seatgeek.com/50-cent-tickets
11937,JoJo,jojo,0.4318,JoJo,1,True,pop,band,2572045,https://seatgeek.com/jojo-tickets
1206,Mat Kearney,mat-kearney,0.50483,Mat Kearney,0,False,singer-songwriter,band,,https://seatgeek.com/mat-kearney-tickets
1925,Tony Bennett,tony-bennett,0.57754,Tony Bennett,24,True,jazz,band,"2503394,2480744,2513186,2549421,2547259,2547261,2615250,2596605,2668300,2669005",https://seatgeek.com/tony-bennett-tickets
13730,Duck Sauce,duck-sauce,0.69818,Duck Sauce,0,False,house,band,,https://seatgeek.com/duck-sauce-tickets
